sitename,county,aqi,pollutant,status,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,datacreationdate,unit,co_8hr,pm2.5_avg,pm10_avg,so2_avg,longitude,latitude,siteid
陽明,臺北市,32,,良好,0.8,0.15,33.2,35.0,8,6,1.7,2.2,0.5,2.1,140,"2024-05-20 09:00",,0.1,3.6,5,0,121.529583,25.182722,64
花蓮,花蓮縣,28,,良好,0.9,0.23,21.9,15.8,17,10,4.4,7.2,2.8,1.3,211,"2024-05-20 09:00",,0.2,8.5,12,0,121.599769,23.971306,63
臺東,臺東縣,23,,良好,0.3,0.21,33.5,25.5,15,3,3.4,4.2,0.7,0.2,35,"2024-05-20 09:00",,0.1,3.9,14,0,121.15045,22.755358,62
恆春,屏東縣,34,,良好,1,0.12,35.6,37.0,6,2,0.8,1.7,0.8,7,28,"2024-05-20 09:00",,0.1,4.3,6,0,120.788928,21.958069,61
潮州,屏東縣,71,細懸浮微粒,普通,1.9,0.35,48.9,30.6,56,24,5.6,6.8,1.2,0.4,257,"2024-05-20 09:00",,0.2,23.5,44,2,120.561175,22.523108,60
屏東,屏東縣,71,細懸浮微粒,普通,1.6,0.32,44.2,35.5,45,24,9.3,10.7,1.4,1.4,247,"2024-05-20 09:00",,0.3,23.6,48,1,120.488033,22.673081,59
小港,高雄市,79,細懸浮微粒,普通,3.4,0.48,26.7,30.4,48,32,34.4,38.6,4.1,1.4,269,"2024-05-20 09:00",,0.3,27,43,2,120.337736,22.565833,58
前鎮,高雄市,77,細懸浮微粒,普通,2.9,0.47,36.3,35.4,47,23,23.7,26,2.3,0.6,174,"2024-05-20 09:00",,0.3,25.9,46,2,120.30833356,22.6044507,57
前金,高雄市,76,細懸浮微粒,普通,1.8,0.48,39.4,38.5,74,26,17.8,19.9,2.1,1.1,329,"2024-05-20 09:00",,0.4,25.6,58,1,120.28676111,22.63390278,56
左營,高雄市,100,細懸浮微粒,普通,2.5,0.53,40.7,29.0,51,31,16.8,18.8,1.9,0.9,336,"2024-05-20 09:00",,0.5,35.3,64,1,120.292917,22.674861,54
楠梓,高雄市,71,細懸浮微粒,普通,2.2,0.37,39.2,29.0,56,22,13.1,15.4,2.2,0.5,205,"2024-05-20 09:00",,0.3,23.8,52,1,120.328289,22.733667,53
林園,高雄市,69,細懸浮微粒,普通,1.3,0.32,37.1,37.0,50,25,11.7,12.7,0.9,1.3,205,"2024-05-20 09:00",,0.2,22.8,53,1,120.41175,22.4795,52
大寮,高雄市,81,細懸浮微粒,普通,2.9,0.41,38.1,28.7,104,32,15.6,17.8,2.1,0.6,237,"2024-05-20 09:00",,0.3,27.8,62,2,120.425311,22.56413611,51
鳳山,高雄市,67,細懸浮微粒,普通,3.6,0.71,44.1,35.4,43,23,17.8,19.4,1.6,0.5,270,"2024-05-20 09:00",,0.4,21.9,45,1,120.357422,22.628126,50
仁武,高雄市,86,細懸浮微粒,普通,1.8,0.48,31.7,35.2,63,32,31.2,35.6,4.3,0.6,264,"2024-05-20 09:00",,0.3,29.7,52,1,120.332631,22.689056,49
橋頭,高雄市,95,細懸浮微粒,普通,2.9,0.38,42,26.3,62,35,12,13.8,1.7,0.7,96,"2024-05-20 09:00",,0.3,33.3,55,2,120.305689,22.757506,48
美濃,高雄市,62,細懸浮微粒,普通,1.7,0.36,46.2,36.3,37,22,5.8,6.6,0.8,0.9,218,"2024-05-20 09:00",,0.3,19.8,35,1,120.530542,22.883583,47
臺南,臺南市,137,細懸浮微粒,對敏感族群不健康,2.8,0.47,37.1,28.7,73,67,17.3,20.1,2.8,1.4,347,"2024-05-20 09:00",,0.4,49.4,74,2,120.21947897,22.98928311,46
安南,臺南市,101,細懸浮微粒,對敏感族群不健康,2.4,0.38,32.4,18.3,80,30,13.7,15.9,2.1,1.9,310,"2024-05-20 09:00",,0.3,35.6,72,1,120.2175,23.048197,45
善化,臺南市,111,細懸浮微粒,對敏感族群不健康,4,0.31,33.3,17.4,78,31,11.3,13.7,2.4,2.5,2,"2024-05-20 09:00",,0.3,39.2,78,1,120.29740529,23.11337642,44
新營,臺南市,93,細懸浮微粒,普通,4.1,0.34,30.9,15.9,71,33,13,16.2,3.1,2.2,16,"2024-05-20 09:00",,0.3,32.4,70,2,120.31725,23.305633,43
嘉義,嘉義市,105,細懸浮微粒,對敏感族群不健康,4.1,0.42,32.9,20.9,59,31,9.1,11.6,2.5,2.5,334,"2024-05-20 09:00",,0.3,37,57,6,120.44125148,23.46477865,42
臺西,雲林縣,31,,良好,1,0.19,31.7,24.0,24,10,6.6,8,1.3,3.6,22,"2024-05-20 09:00",,0.1,9.5,31,1,120.19933333,23.702175,41
朴子,嘉義縣,65,細懸浮微粒,普通,1.3,0.29,28.8,20.5,71,36,9.7,11.2,1.5,1.5,352,"2024-05-20 09:00",,0.2,21.1,48,1,120.2478,23.46538,40
新港,嘉義縣,92,細懸浮微粒,普通,2.9,0.34,27.3,16.8,69,38,9.9,12.9,3,2.3,359,"2024-05-20 09:00",,0.2,32.2,61,2,120.345531,23.554839,39
崙背,雲林縣,84,細懸浮微粒,普通,1.4,0.21,22.5,11.4,47,21,7.9,10.3,2.4,1.4,303,"2024-05-20 09:00",,0.2,29,56,1,120.348742,23.757547,38
斗六,雲林縣,66,細懸浮微粒,普通,1.6,0.32,34,17,55,26,7.1,9.8,2.7,0.8,338,"2024-05-20 09:00",,0.2,21.7,38,1,120.544994,23.711853,37
南投,南投縣,66,細懸浮微粒,普通,0.8,0.42,25,15.8,48,24,12.3,15.7,3.4,1.3,36,"2024-05-20 09:00",,0.2,21.6,36,0,120.685306,23.913,36
二林,彰化縣,82,細懸浮微粒,普通,1.9,0.24,25.9,11.0,35,19,6.7,7.8,1.1,2.2,18,"2024-05-20 09:00",,0.2,28,49,2,120.409653,23.925175,35
線西,彰化縣,45,,良好,1.7,0.2,22.3,20.4,31,10,12.8,15.6,2.8,2.5,9,"2024-05-20 09:00",,0.2,14,35,1,120.469061,24.131672,34
彰化,彰化縣,69,細懸浮微粒,普通,1.2,0.42,21.6,18.7,30,13,14.6,19.5,4.9,2,11,"2024-05-20 09:00",,0.4,22.7,41,2,120.541519,24.066,33
西屯,臺中市,84,細懸浮微粒,普通,1.5,0.38,20,18.2,38,21,16.7,21.9,5.1,1.8,34,"2024-05-20 09:00",,0.4,29.1,48,1,120.616917,24.162197,32
忠明,臺中市,76,細懸浮微粒,普通,2.4,0.5,21.5,29.5,37,21,17.6,22.1,4.5,1.1,10,"2024-05-20 09:00",,0.4,25.5,41,1,120.641092,24.151958,31
大里,臺中市,83,細懸浮微粒,普通,2.4,0.59,17.3,17,57,34,19,25.4,6.4,0.8,226,"2024-05-20 09:00",,0.4,28.6,45,1,120.67844444,24.09961111,30
沙鹿,臺中市,75,細懸浮微粒,普通,1,0.27,24.8,20.2,31,13,9.5,12,2.5,1.5,8,"2024-05-20 09:00",,0.4,25.3,40,1,120.568794,24.225628,29
豐原,臺中市,72,細懸浮微粒,普通,0.9,0.32,40.1,26.6,36,19,9.7,12.4,2.7,1,340,"2024-05-20 09:00",,0.3,24.1,36,1,120.74252414,24.25699731,28
三義,苗栗縣,60,細懸浮微粒,普通,1.4,0.3,44.6,36.2,27,16,5.2,7.1,1.9,2.3,1,"2024-05-20 09:00",,0.2,19,26,1,120.75956754,24.38248443,27
苗栗,苗栗縣,67,細懸浮微粒,普通,5.6,0.34,18.9,25.3,33,23,14.8,20.4,5.6,1.4,27,"2024-05-20 09:00",,0.2,22.2,26,1,120.82011468,24.56499183,26
頭份,苗栗縣,55,細懸浮微粒,普通,1.9,0.37,20.5,19.3,30,18,13.3,19.2,5.9,1.2,121,"2024-05-20 09:00",,0.2,17.3,29,1,120.89869286,24.69690679,25
新竹,新竹市,43,,良好,0.8,0.53,13.8,16.2,30,12,17.5,23.2,5.6,0.6,66,"2024-05-20 09:00",,0.3,13.3,23,0,120.97236752,24.8056356,24
竹東,新竹縣,39,,良好,0.5,0.28,14,11.3,16,14,7.5,10.6,3.1,0.2,53,"2024-05-20 09:00",,0.2,12.1,15,0,121.08895493,24.74091408,23
湖口,新竹縣,36,,良好,0.7,0.31,17.5,11.0,15,11,12,16.1,4.1,1.5,49,"2024-05-20 09:00",,0.2,11.2,13,0,121.03886894,24.90009696,22
龍潭,桃園市,18,,良好,0.8,0.28,18.5,17.3,15,3,10.1,15.1,5,1.8,132,"2024-05-20 09:00",,0.2,5.5,15,1,121.21645772,24.86400048,21
平鎮,桃園市,25,,良好,0.6,0.5,19.6,21.7,11,7,15.1,20.2,5.1,2,83,"2024-05-20 09:00",,0.2,3.7,10,0,121.203986,24.952786,20
觀音,桃園市,31,,良好,0.9,0.23,20.4,18.6,13,8,15.1,19.1,3.9,1.4,40,"2024-05-20 09:00",,0.1,9.5,13,1,121.08283092,25.03556747,19
大園,桃園市,37,,良好,2.3,0.31,16.2,21.7,18,5,22.7,32.6,9.9,2,105,"2024-05-20 09:00",,0.1,3.3,9,1,121.20251473,25.06100357,18
桃園,桃園市,25,,良好,1.3,0.52,21.7,25.5,10,6,15.4,19.5,4.1,2.2,52,"2024-05-20 09:00",,0.2,4.8,7,1,121.30500531,24.9947107,17
大同,臺北市,47,,良好,1.4,1.28,9.7,22.5,28,15,28.9,76.1,47.2,-,-,"2024-05-20 09:00",,0.5,8.9,14,1,121.51342074,25.06331455,16
松山,臺北市,24,,良好,2,0.22,24.1,26.0,12,13,11.6,16.7,5.1,2.7,45,"2024-05-20 09:00",,0.1,7.3,7,0,121.578611,25.05,15
古亭,臺北市,43,,良好,1.4,0.33,13.3,25.1,18,16,26.2,48.3,22.1,1.5,57,"2024-05-20 09:00",,0.1,5.5,7,1,121.529556,25.020608,14
萬華,臺北市,27,,良好,1.5,0.36,22.4,29.4,10,7,16.7,22,5.3,2.8,97,"2024-05-20 09:00",,0.2,4.7,7,0,121.507972,25.046503,13
中山,臺北市,28,,良好,1.3,0.48,18.9,27.0,12,6,17.5,24.1,6.5,2.5,125,"2024-05-20 09:00",,0.2,3.2,8,0,121.526528,25.062361,12
士林,臺北市,30,,良好,0.5,0.23,28.4,32.8,7,7,9.5,11.7,2.1,1.5,79,"2024-05-20 09:00",,0.1,5.2,5,0,121.51666356,25.10334003,11
淡水,新北市,30,,良好,0.9,0.38,25.6,32.5,20,7,8,9.8,1.7,1.3,100,"2024-05-20 09:00",,0.1,3.9,11,0,121.449239,25.1645,10
林口,新北市,27,,良好,0.4,0.35,20.1,29.5,6,6,16.8,24.3,7.5,3.2,100,"2024-05-20 09:00",,0.1,3.8,4,0,121.36548982,25.07798949,9
菜寮,新北市,29,,良好,1,0.33,28,31.6,18,3,11.1,13.2,2,3.1,110,"2024-05-20 09:00",,0.2,3.5,10,0,121.481028,25.06895,8
新莊,新北市,26,,良好,0.5,0.3,24.2,29.0,7,5,11.6,15.7,4.1,4,83,"2024-05-20 09:00",,0.1,5,2,0,121.4325,25.037972,7
板橋,新北市,28,,良好,0.9,0.45,20.3,25.9,11,3,17,22.1,5.1,2.2,53,"2024-05-20 09:00",,0.2,1.7,7,0,121.458667,25.012972,6
土城,新北市,23,,良好,0.9,0.45,20.3,25.2,17,5,13.5,17.5,4,1.9,333,"2024-05-20 09:00",,0.2,5.7,10,0,121.451861,24.982528,5
新店,新北市,24,,良好,1.7,0.34,24,26.7,10,6,13.4,17.5,4,1.8,29,"2024-05-20 09:00",,0.1,6.2,8,0,121.537778,24.977222,4
萬里,新北市,24,,良好,0.5,0.12,39.9,26.4,13,0,2.1,2.9,0.7,5.2,58,"2024-05-20 09:00",,0.1,2,8,0,121.689881,25.179667,3
汐止,新北市,24,,良好,0.2,0.19,27.5,26.4,8,7,9.3,11.4,2.1,1.9,23,"2024-05-20 09:00",,0.1,4.8,7,0,121.64081,25.06624,2
基隆,基隆市,31,,良好,0.3,0.16,36.1,33.0,6,1,2.3,3.4,1.1,2.8,89,"2024-05-20 09:00",,0.1,0.6,6,0,121.760056,25.129167,1
屏東(枋山),屏東縣,36,,良好,0.4,0.18,49.7,39.8,24,6,3.4,3.5,0.1,1.4,304,"2024-05-20 08:00",,0.1,4.5,15,0,120.651472,22.260899,313
大甲（日南國小）,臺中市,67,細懸浮微粒,普通,0.9,0.49,16.8,17.7,34,19,17.7,32.4,14.7,1.1,3,"2024-05-20 08:00",,0.3,22.2,33,0,120.65525382,24.39017512,312
新北(樹林),新北市,28,,良好,0.3,0.57,5,8.4,20,11,14.6,27.4,12.8,0.1,130,"2024-05-20 08:00",,0.2,8.6,15,0,121.38352778,24.94902778,311
屏東（琉球）,屏東縣,56,細懸浮微粒,普通,2.6,0.21,46.4,41.9,35,16,4.9,6.3,1.4,0.3,134,"2024-05-20 08:00",,0.1,17.6,34,1,120.37722,22.35222,204
臺南（麻豆）,臺南市,89,細懸浮微粒,普通,1.1,0.33,21.8,18.8,81,31,11.6,14.3,2.6,0.6,336,"2024-05-20 08:00",,0.2,30.9,61,1,120.24583056,23.17904722,203
高雄（湖內）,高雄市,102,細懸浮微粒,對敏感族群不健康,2,0.45,19.2,19.3,71,48,18.2,22.3,4.1,1.3,66,"2024-05-20 08:00",,0.3,35.9,52,1,120.24535,22.87985556,202
彰化（員林）,彰化縣,96,細懸浮微粒,普通,2.5,0.58,17.5,14.7,58,30,16.4,19.5,3.1,1.1,8,"2024-05-20 08:00",,0.4,33.8,58,2,120.56373,23.96117,201
大城,彰化縣,31,,良好,1.2,0.1,33.3,33.2,16,5,4.4,5.2,0.8,3.7,39,"2024-05-20 08:00",,0.1,8.3,25,1,120.26964167,23.85493056,85
富貴角,新北市,35,,良好,0,0.08,42.6,38.4,10,2,0.7,0.7,0,7.2,89,"2024-05-20 08:00",,0,0.8,6,0,121.53656894,25.29681695,84
麥寮,雲林縣,34,,良好,0.5,0.19,27.5,21.7,29,11,6.5,7.9,1.4,3.3,7,"2024-05-20 08:00",,0.1,10.4,26,1,120.251825,23.753506,83
關山,臺東縣,22,,良好,1.1,0.19,11.2,11.3,21,11,3.8,5.2,1.3,1,62,"2024-05-20 08:00",,0.1,6.8,16,0,121.161933,23.045083,80
馬公,澎湖縣,35,,良好,1.1,0.18,35.3,38.3,26,13,3.6,4.9,1.3,3.6,34,"2024-05-20 08:00",,0.1,8.7,23,0,119.566158,23.569031,78
金門,金門縣,40,,良好,1.3,0.23,26.6,25.1,17,16,11.3,13.1,1.8,2.1,17,"2024-05-20 08:00",,0.2,12.2,20,1,118.312256,24.432133,77
馬祖,連江縣,43,,良好,0.7,0.28,38.3,36.5,21,12,5.7,6.6,0.8,2.7,335,"2024-05-20 08:00",,0.2,13.1,25,0,119.93149378,26.15188416,75
埔里,南投縣,76,細懸浮微粒,普通,1.4,0.35,23.3,19.4,35,22,5.9,8.3,2.4,0.8,316,"2024-05-20 08:00",,0.3,25.5,35,1,120.967903,23.968842,72
復興,高雄市,79,細懸浮微粒,普通,1.6,0.78,36.2,37.2,53,25,17.9,21.6,3.7,0.3,182,"2024-05-20 08:00",,0.4,27,45,1,120.312017,22.608711,71
永和,新北市,28,,良好,1.3,0.96,17.9,26.8,6,4,17.4,28.4,10.9,1.6,81,"2024-05-20 08:00",,0.3,3,4,0,121.516306,25.017,70
竹山,南投縣,59,細懸浮微粒,普通,0.9,0.26,14.5,13.3,21,17,9.2,12.2,3,1.3,348,"2024-05-20 08:00",,0.2,18.7,24,1,120.677306,23.756389,69
中壢,桃園市,42,,良好,2.6,1.83,4.9,14.5,22,9,25.3,71.1,45.7,0.2,266,"2024-05-20 08:00",,0.7,7.1,16,2,121.221667,24.953278,68
三重,新北市,50,,良好,1.5,1.27,9.4,21.5,12,7,30,78.4,48.4,-,-,"2024-05-20 08:00",,0.4,4.6,7,0,121.493806,25.072611,67
冬山,宜蘭縣,21,,良好,0,0.23,15.2,10.7,19,5,5.5,8,2.5,0.8,306,"2024-05-20 08:00",,0.2,6.5,14,0,121.792928,24.632203,66
宜蘭,宜蘭縣,16,,良好,2.1,0.24,14.6,17.5,17,5,4.5,6.5,1.9,1.1,181,"2024-05-20 08:00",,0.1,2.7,10,1,121.746394,24.747917,65
陽明,臺北市,31,,良好,0.9,0.15,31.9,34.8,9,8,1.9,2.4,0.5,2,160,"2024-05-20 08:00",,0.1,3,5,0,121.529583,25.182722,64
花蓮,花蓮縣,26,,良好,0.7,0.26,13.6,15.3,13,6,3.7,6.5,2.7,1.4,219,"2024-05-20 08:00",,0.2,8.1,11,0,121.599769,23.971306,63
臺東,臺東縣,22,,良好,0.3,0.21,22.8,24.8,15,4,4,4.8,0.7,0.2,310,"2024-05-20 08:00",,0.1,3.7,14,0,121.15045,22.755358,62
恆春,屏東縣,34,,良好,0.7,0.12,36.1,37.4,5,1,0.7,1.6,0.8,7.3,27,"2024-05-20 08:00",,0.1,4.6,7,0,120.788928,21.958069,61
潮州,屏東縣,67,細懸浮微粒,普通,1.4,0.3,37.8,28.9,42,24,4.6,5.9,1.3,0.4,8,"2024-05-20 08:00",,0.2,22.2,40,2,120.561175,22.523108,60
屏東,屏東縣,70,細懸浮微粒,普通,1.6,0.41,31.4,35.9,59,25,10.2,12,1.7,1.7,339,"2024-05-20 08:00",,0.3,23.1,48,1,120.488033,22.673081,59
小港,高雄市,78,細懸浮微粒,普通,2,0.45,33.8,32.1,44,23,18.9,21.1,2.1,0.9,309,"2024-05-20 08:00",,0.3,26.5,42,2,120.337736,22.565833,58
前鎮,高雄市,80,細懸浮微粒,普通,2.7,0.47,40.7,35.8,40,21,15.3,16.9,1.5,0.4,293,"2024-05-20 08:00",,0.3,27.1,47,2,120.30833356,22.6044507,57
前金,高雄市,77,細懸浮微粒,普通,2.1,0.49,38.5,39.2,49,23,17.1,19,1.9,1.4,296,"2024-05-20 08:00",,0.3,25.9,54,1,120.28676111,22.63390278,56
左營,高雄市,103,細懸浮微粒,對敏感族群不健康,2.5,0.49,37.3,29,55,28,21.1,23.6,2.5,1.6,355,"2024-05-20 08:00",,0.5,36.3,68,1,120.292917,22.674861,54
楠梓,高雄市,70,細懸浮微粒,普通,2.1,0.49,25.2,28.6,56,23,18.6,21.7,3,1,16,"2024-05-20 08:00",,0.3,23.4,50,1,120.328289,22.733667,53
林園,高雄市,67,細懸浮微粒,普通,1,0.32,35.9,40.0,56,25,7.2,7.6,0.4,0.3,4,"2024-05-20 08:00",,0.2,22.1,53,1,120.41175,22.4795,52
大寮,高雄市,79,細懸浮微粒,普通,2.2,0.42,26.6,31.2,68,29,15.1,17.3,2.1,1,313,"2024-05-20 08:00",,0.3,26.8,53,2,120.425311,22.56413611,51
鳳山,高雄市,66,細懸浮微粒,普通,2.8,0.55,36.5,34.7,45,20,12.7,14.1,1.4,0.4,305,"2024-05-20 08:00",,0.3,21.6,45,1,120.357422,22.628126,50
仁武,高雄市,84,細懸浮微粒,普通,1.8,0.46,34.3,36.1,53,29,19.6,21.6,2,1.4,334,"2024-05-20 08:00",,0.3,29,49,1,120.332631,22.689056,49
橋頭,高雄市,95,細懸浮微粒,普通,2.8,0.46,24.6,25.0,60,34,15.2,18.4,3.2,2.1,27,"2024-05-20 08:00",,0.3,33.3,53,2,120.305689,22.757506,48
美濃,高雄市,60,細懸浮微粒,普通,1.5,0.4,32.1,35.5,40,17,8,9.2,1.1,1,222,"2024-05-20 08:00",,0.3,19,34,1,120.530542,22.883583,47
臺南,臺南市,124,細懸浮微粒,對敏感族群不健康,2.7,0.5,30.3,27.8,77,42,17.4,20.6,3.2,2.1,15,"2024-05-20 08:00",,0.3,44.4,71,2,120.21947897,22.98928311,46
安南,臺南市,107,細懸浮微粒,對敏感族群不健康,1.6,0.42,26.7,18.2,70,30,13.4,15.8,2.3,2.3,12,"2024-05-20 08:00",,0.3,38,72,1,120.2175,23.048197,45
善化,臺南市,117,細懸浮微粒,對敏感族群不健康,2.1,0.37,20.6,16.2,82,42,9.6,11.9,2.3,1.9,20,"2024-05-20 08:00",,0.3,41.5,78,1,120.29740529,23.11337642,44
新營,臺南市,93,細懸浮微粒,普通,2.3,0.35,16.4,15.2,79,33,13.3,18.1,4.7,1.5,42,"2024-05-20 08:00",,0.3,32.4,70,2,120.31725,23.305633,43
嘉義,嘉義市,108,細懸浮微粒,對敏感族群不健康,3.1,0.46,24.2,19.1,54,41,10.5,13.2,2.7,2.4,52,"2024-05-20 08:00",,0.3,38.2,56,6,120.44125148,23.46477865,42
臺西,雲林縣,34,,良好,1.1,0.19,29.1,23.8,35,9,8.8,10.4,1.5,4,22,"2024-05-20 08:00",,0.1,9.4,34,1,120.19933333,23.702175,41
朴子,嘉義縣,57,細懸浮微粒,普通,1.1,0.24,21.7,20.2,55,22,8.5,10.4,1.9,1.9,357,"2024-05-20 08:00",,0.1,18,42,1,120.2478,23.46538,40
新港,嘉義縣,88,細懸浮微粒,普通,2.7,0.4,14.7,16,70,36,10.1,14.1,4,1.6,14,"2024-05-20 08:00",,0.2,30.6,60,2,120.345531,23.554839,39
崙背,雲林縣,89,細懸浮微粒,普通,0.7,0.26,15,10.3,60,30,9.2,12.3,3,1.4,338,"2024-05-20 08:00",,0.2,30.9,58,1,120.348742,23.757547,38
斗六,雲林縣,65,細懸浮微粒,普通,1.9,0.32,13.5,15.5,38,16,10.6,15,4.4,1.3,350,"2024-05-20 08:00",,0.2,21.3,35,2,120.544994,23.711853,37
南投,南投縣,66,細懸浮微粒,普通,0.7,0.37,15.6,15.1,34,22,9.5,12.1,2.6,0.2,208,"2024-05-20 08:00",,0.2,21.4,34,0,120.685306,23.913,36
二林,彰化縣,88,細懸浮微粒,普通,1.7,0.19,21.9,9.2,37,23,8,9.2,1.2,2.3,0,"2024-05-20 08:00",,0.2,30.7,52,2,120.409653,23.925175,35
線西,彰化縣,53,細懸浮微粒,普通,1,0.17,23.9,21.2,26,9,8.9,9.9,0.9,2.6,23,"2024-05-20 08:00",,0.2,16.3,37,1,120.469061,24.131672,34
彰化,彰化縣,75,細懸浮微粒,普通,1.3,0.48,14.4,19.6,36,18,17,21,4,2.8,21,"2024-05-20 08:00",,0.3,25.3,44,2,120.541519,24.066,33
西屯,臺中市,88,細懸浮微粒,普通,1.5,0.48,16.4,18.5,49,32,18.4,21.4,2.9,2,28,"2024-05-20 08:00",,0.4,30.4,50,1,120.616917,24.162197,32
忠明,臺中市,78,細懸浮微粒,普通,2,0.44,25.4,30.4,43,28,13.4,15.6,2.1,1.3,23,"2024-05-20 08:00",,0.3,26.5,42,1,120.641092,24.151958,31
大里,臺中市,80,細懸浮微粒,普通,2.1,0.55,9.3,17.7,47,28,15.2,20.1,4.9,0.7,145,"2024-05-20 08:00",,0.3,27.2,43,1,120.67844444,24.09961111,30
沙鹿,臺中市,82,細懸浮微粒,普通,1,0.36,18.7,20.4,33,20,10.9,12.9,2,1.8,7,"2024-05-20 08:00",,0.4,27.9,43,1,120.568794,24.225628,29
豐原,臺中市,77,細懸浮微粒,普通,0.4,0.45,12.1,26.1,38,26,15.4,20.5,5.1,0.9,16,"2024-05-20 08:00",,0.3,25.9,36,1,120.74252414,24.25699731,28
三義,苗栗縣,60,細懸浮微粒,普通,1.3,0.31,39.7,35.1,22,19,7.7,9.6,1.8,1.3,12,"2024-05-20 08:00",,0.2,19.2,26,1,120.75956754,24.38248443,27
苗栗,苗栗縣,67,細懸浮微粒,普通,1.4,0.42,14.5,27.2,24,25,13.9,18.1,4.2,1.1,184,"2024-05-20 08:00",,0.2,21.9,25,1,120.82011468,24.56499183,26
頭份,苗栗縣,56,細懸浮微粒,普通,1.5,0.4,13.4,19.7,30,15,12.4,16.9,4.4,0.9,97,"2024-05-20 08:00",,0.2,17.5,29,1,120.89869286,24.69690679,25
新竹,新竹市,45,,良好,1,0.46,9.6,17.7,29,18,12.3,16.1,3.7,0.6,68,"2024-05-20 08:00",,0.3,13.8,21,0,120.97236752,24.8056356,24
竹東,新竹縣,39,,良好,0.5,0.33,8.4,12.2,14,11,7.6,10.7,3,0.2,115,"2024-05-20 08:00",,0.2,12,15,0,121.08895493,24.74091408,23
湖口,新竹縣,39,,良好,0.3,0.33,14.2,11.4,21,16,13.7,18.3,4.6,2.3,57,"2024-05-20 08:00",,0.2,11.9,13,0,121.03886894,24.90009696,22
龍潭,桃園市,19,,良好,0.6,0.28,16.2,17.3,12,5,11.3,16.4,5,1.2,118,"2024-05-20 08:00",,0.2,6,15,1,121.21645772,24.86400048,21
平鎮,桃園市,20,,良好,1.2,0.38,19.8,22,10,1,11.2,14.4,3.2,1.9,83,"2024-05-20 08:00",,0.2,2.9,10,0,121.203986,24.952786,20
觀音,桃園市,31,,良好,0.4,0.22,17,18.7,21,10,14.3,19.3,4.9,1.9,99,"2024-05-20 08:00",,0.1,9.7,13,1,121.08283092,25.03556747,19
大園,桃園市,27,,良好,1.7,0.25,18.9,22.5,16,5,16.1,20.7,4.5,0.6,49,"2024-05-20 08:00",,0.1,3,7,1,121.20251473,25.06100357,18
桃園,桃園市,24,,良好,2.4,0.46,20.3,26.0,5,6,12.5,15.4,2.9,1.6,69,"2024-05-20 08:00",,0.2,4.9,7,1,121.30500531,24.9947107,17
大同,臺北市,47,,良好,0.8,1.15,8.6,25,19,13,28.5,75.5,46.9,-,-,"2024-05-20 08:00",,0.3,7.5,10,1,121.51342074,25.06331455,16
松山,臺北市,24,,良好,0.7,0.24,21.3,26.9,9,7,12.5,16.6,4,2.3,47,"2024-05-20 08:00",,0.1,6.3,6,0,121.578611,25.05,15
古亭,臺北市,25,,良好,1.1,0.27,21.2,27.1,6,0,11.8,14.5,2.7,1.4,60,"2024-05-20 08:00",,0.1,3.5,5,1,121.529556,25.020608,14
萬華,臺北市,28,,良好,0.4,0.31,22.5,30.8,5,5,15.4,19.3,3.8,2.1,79,"2024-05-20 08:00",,0.2,4.5,6,0,121.507972,25.046503,13
中山,臺北市,28,,良好,0.9,0.45,18.4,28.5,8,5,17,22.4,5.3,2,114,"2024-05-20 08:00",,0.2,2.8,7,0,121.526528,25.062361,12
士林,臺北市,31,,良好,0.5,0.22,27.6,33.7,6,7,7.6,9.2,1.6,0.9,64,"2024-05-20 08:00",,0.1,4.8,4,0,121.51666356,25.10334003,11
淡水,新北市,31,,良好,1.3,0.27,27.1,34.1,13,10,7.2,9.2,1.9,2.4,150,"2024-05-20 08:00",,0.1,3.2,9,0,121.449239,25.1645,10
林口,新北市,29,,良好,0.4,0.28,23.1,31.1,6,5,13.3,19.4,6,2.2,122,"2024-05-20 08:00",,0.1,3.2,4,0,121.36548982,25.07798949,9
菜寮,新北市,30,,良好,0.6,0.33,27.4,32.3,12,4,9.7,10.9,1.2,2,95,"2024-05-20 08:00",,0.1,4.1,8,0,121.481028,25.06895,8
新莊,新北市,27,,良好,0.2,0.28,23.7,30.0,4,4,10.3,14.1,3.8,2.4,83,"2024-05-20 08:00",,0.1,5,1,0,121.4325,25.037972,7
板橋,新北市,24,,良好,0.7,0.4,19.4,26.7,9,2,14.8,18.7,3.8,1.7,98,"2024-05-20 08:00",,0.2,1.3,6,0,121.458667,25.012972,6
土城,新北市,24,,良好,0.9,0.35,20.6,26.3,10,6,9.4,11.5,2,1.8,7,"2024-05-20 08:00",,0.1,5.9,10,0,121.451861,24.982528,5
新店,新北市,25,,良好,1.5,0.34,19.7,27.8,14,7,8.9,12.3,3.4,1.4,20,"2024-05-20 08:00",,0.1,6.2,8,0,121.537778,24.977222,4
萬里,新北市,21,,良好,0.4,0.14,37.9,23.7,14,4,3.6,4.3,0.7,3.6,65,"2024-05-20 08:00",,0.1,2,7,0,121.689881,25.179667,3
汐止,新北市,24,,良好,0.3,0.21,24.3,26.9,9,6,11,13.3,2.3,2.1,29,"2024-05-20 08:00",,0.1,4.5,6,0,121.64081,25.06624,2
